visit_id,rep_id,hcp_id,visit_date,drug_promoted,visit_duration_minutes
6509,8,709,2024-07-17,GlucoShield,30
6510,8,1653,2024-07-10,CardioMax,29
6511,8,727,2024-07-03,GlucoShield,45
6512,8,1690,2024-07-18,GlucoShield,25
6513,8,656,2024-07-01,GlucoShield,38
6514,8,718,2024-07-02,GlucoShield,31
6515,8,1121,2024-07-05,GlucoShield,31
6516,8,212,2024-07-17,CardioMax,40
6517,8,402,2024-08-13,GlucoShield,26
6518,8,916,2024-08-21,CardioMax,28
6519,8,1018,2024-08-01,GlucoShield,33
6520,8,1049,2024-08-06,GlucoShield,17
6521,8,1918,2024-08-06,GlucoShield,23
6522,8,210,2024-08-16,GlucoShield,39
6523,8,804,2024-08-23,GlucoShield,26
6524,8,1071,2024-08-22,CardioMax,26
6525,8,1932,2024-08-08,GlucoShield,30
6526,8,1049,2024-08-07,GlucoShield,24
6527,8,1515,2024-08-14,GlucoShield,21
6528,8,1454,2024-08-14,GlucoShield,24
6529,8,1122,2024-08-16,GlucoShield,28
6530,8,268,2024-08-28,CardioMax,19
6531,8,451,2024-08-30,GlucoShield,29
6532,8,479,2024-08-07,GlucoShield,23
6533,8,54,2024-08-06,GlucoShield,25
6534,8,804,2024-08-08,GlucoShield,28
6535,8,1163,2024-08-08,GlucoShield,21
6536,8,286,2024-08-07,GlucoShield,29
6537,8,355,2024-08-22,GlucoShield,30
6538,8,1355,2024-08-23,GlucoShield,18
6539,8,338,2024-08-08,GlucoShield,24
6540,8,269,2024-08-21,GlucoShield,33
6541,8,1940,2024-08-28,GlucoShield,34
6542,8,30,2024-08-28,GlucoShield,16
6543,8,705,2024-08-19,GlucoShield,25
6544,8,52,2024-08-23,GlucoShield,29
6545,8,1646,2024-08-08,GlucoShield,18
6546,8,1132,2024-08-08,GlucoShield,14
6547,8,81,2024-08-26,GlucoShield,34
6548,8,1165,2024-08-19,GlucoShield,24
6549,8,246,2024-08-09,GlucoShield,25
6550,8,1024,2024-08-08,GlucoShield,34
6551,8,1268,2024-08-12,GlucoShield,17
6552,8,289,2024-08-07,GlucoShield,28
6553,8,1044,2024-08-05,GlucoShield,21
6554,8,974,2024-08-09,GlucoShield,20
6555,8,1848,2024-08-12,GlucoShield,28
6556,8,1987,2024-08-07,GlucoShield,34
6557,8,1215,2024-08-08,GlucoShield,33
6558,8,1660,2024-08-19,CardioMax,31
6559,8,1205,2024-08-26,GlucoShield,28
6560,8,1704,2024-08-07,CardioMax,32
6561,8,916,2024-08-26,GlucoShield,19
6562,8,1982,2024-09-05,GlucoShield,33
6563,8,195,2024-09-19,GlucoShield,26
6564,8,1108,2024-09-12,CardioMax,22
6565,8,1304,2024-09-24,GlucoShield,34
6566,8,1351,2024-09-18,GlucoShield,42
6567,8,1552,2024-09-23,GlucoShield,34
6568,8,1849,2024-09-09,GlucoShield,30
6569,8,747,2024-09-26,GlucoShield,33
6570,8,69,2024-09-17,GlucoShield,25
6571,8,747,2024-09-03,GlucoShield,28
6572,8,1287,2024-09-25,GlucoShield,24
6573,8,442,2024-09-13,CardioMax,28
6574,8,1575,2024-09-25,GlucoShield,25
6575,8,453,2024-09-10,GlucoShield,10
6576,8,26,2024-09-16,GlucoShield,21
6577,8,1050,2024-09-19,GlucoShield,35
6578,8,1402,2024-09-17,CardioMax,29
6579,8,741,2024-09-18,GlucoShield,25
6580,8,1454,2024-09-13,GlucoShield,23
6581,8,959,2024-09-04,CardioMax,25
6582,8,351,2024-09-16,CardioMax,25
6583,8,203,2024-09-02,GlucoShield,30
6584,8,1361,2024-09-06,GlucoShield,31
6585,8,815,2024-09-18,GlucoShield,13
6586,8,1848,2024-09-16,GlucoShield,27
6587,8,1091,2024-09-25,GlucoShield,22
6588,8,731,2024-09-25,GlucoShield,26
6589,8,741,2024-09-09,GlucoShield,22
6590,8,268,2024-09-16,GlucoShield,21
6591,8,1140,2024-09-16,CardioMax,39
6592,8,1129,2024-09-30,GlucoShield,20
6593,8,1562,2024-09-16,GlucoShield,34
6594,8,417,2024-09-12,GlucoShield,32
6595,8,635,2024-09-18,GlucoShield,30
6596,8,206,2024-09-17,CardioMax,29
6597,8,639,2024-09-05,GlucoShield,34
6598,8,909,2024-09-16,GlucoShield,28
6599,8,1932,2024-09-18,CardioMax,27
6600,8,1215,2024-09-19,GlucoShield,16
6601,8,1532,2024-09-02,GlucoShield,19
6602,8,705,2024-09-03,GlucoShield,27
6603,8,289,2024-09-11,GlucoShield,25
6604,8,518,2024-09-25,GlucoShield,34
6605,8,518,2024-09-03,GlucoShield,21
6606,8,1132,2024-09-11,GlucoShield,13
6607,8,718,2024-09-10,GlucoShield,31
6608,8,1665,2024-09-12,CardioMax,30
6609,8,1967,2024-09-16,GlucoShield,33
6610,8,727,2024-09-16,GlucoShield,29
6611,8,1355,2024-09-13,GlucoShield,28
6612,8,1218,2024-09-09,GlucoShield,28
6613,8,402,2024-09-18,CardioMax,33
6614,8,1849,2024-09-05,CardioMax,25
6615,8,415,2024-09-10,GlucoShield,29
6616,8,52,2024-10-11,GlucoShield,36
6617,8,1880,2024-10-04,GlucoShield,23
6618,8,518,2024-10-03,CardioMax,28
6619,8,804,2024-10-31,GlucoShield,22
6620,8,1561,2024-10-28,GlucoShield,34
6621,8,1322,2024-10-03,GlucoShield,27
6622,8,1933,2024-10-09,GlucoShield,18
6623,8,203,2024-10-30,CardioMax,28
6624,8,1355,2024-10-01,GlucoShield,21
6625,8,194,2024-10-17,GlucoShield,29
6626,8,9,2024-10-11,GlucoShield,30
6627,8,246,2024-10-04,GlucoShield,32
6628,8,1165,2024-10-16,GlucoShield,41
6629,8,1289,2024-10-29,GlucoShield,36
6630,8,959,2024-10-29,GlucoShield,23
6631,8,81,2024-10-03,CardioMax,33
6632,8,1184,2024-10-15,GlucoShield,10
6633,8,194,2024-10-18,GlucoShield,24
6634,8,286,2024-10-02,GlucoShield,30
6635,8,1071,2024-10-23,GlucoShield,12
6636,8,718,2024-10-24,GlucoShield,33
6637,8,986,2024-10-30,GlucoShield,22
6638,8,1184,2024-10-11,GlucoShield,27
6639,8,310,2024-10-04,GlucoShield,15
6640,8,1733,2024-10-24,CardioMax,37
6641,8,1120,2024-10-17,GlucoShield,17
6642,8,41,2024-10-17,GlucoShield,37
6643,8,1172,2024-10-11,GlucoShield,27
6644,8,983,2024-10-23,GlucoShield,23
6645,8,1351,2024-10-10,GlucoShield,39
6646,8,1532,2024-10-25,GlucoShield,33
6647,8,1880,2024-10-18,GlucoShield,21
6648,8,1992,2024-10-11,GlucoShield,28
6649,8,1110,2024-10-22,GlucoShield,27
6650,8,1121,2024-10-01,GlucoShield,12
6651,8,41,2024-10-17,CardioMax,33
6652,8,1679,2024-10-30,GlucoShield,20
6653,8,43,2024-10-14,GlucoShield,30
6654,8,1179,2024-10-07,GlucoShield,24
6655,8,210,2024-10-16,GlucoShield,15
6656,8,590,2024-10-03,GlucoShield,24
6657,8,280,2024-10-30,GlucoShield,31
6658,8,280,2024-10-09,GlucoShield,17
6659,8,169,2024-10-10,CardioMax,26
6660,8,697,2024-10-08,GlucoShield,28
6661,8,905,2024-10-08,GlucoShield,17
6662,8,986,2024-10-29,GlucoShield,33
6663,8,959,2024-10-14,GlucoShield,26
6664,8,1076,2024-10-29,GlucoShield,25
6665,8,1675,2024-10-14,GlucoShield,23
6666,8,1179,2024-10-16,GlucoShield,32
6667,8,30,2024-10-25,CardioMax,28
6668,8,399,2024-11-21,GlucoShield,31
6669,8,1351,2024-11-18,CardioMax,43
6670,8,1291,2024-11-13,GlucoShield,31
6671,8,1108,2024-11-26,GlucoShield,37
6672,8,1350,2024-11-20,GlucoShield,19
6673,8,1198,2024-11-21,GlucoShield,28
6674,8,1519,2024-11-28,GlucoShield,33
6675,8,479,2024-11-20,GlucoShield,32
6676,8,909,2024-11-21,GlucoShield,27
6677,8,297,2024-11-22,GlucoShield,20
6678,8,909,2024-11-01,GlucoShield,27
6679,8,1351,2024-11-25,GlucoShield,28
6680,8,1322,2024-11-06,GlucoShield,26
6681,8,1361,2024-11-05,GlucoShield,28
6682,8,661,2024-11-28,GlucoShield,28
6683,8,1261,2024-11-18,GlucoShield,34
6684,8,771,2024-11-04,GlucoShield,30
6685,8,1900,2024-11-11,GlucoShield,28
6686,8,727,2024-11-19,GlucoShield,31
6687,8,1149,2024-11-29,GlucoShield,24
6688,8,1454,2024-11-04,GlucoShield,25
6689,8,1820,2024-11-04,GlucoShield,22
6690,8,959,2024-11-28,GlucoShield,32
6691,8,747,2024-11-20,GlucoShield,29
6692,8,909,2024-11-25,GlucoShield,26
6693,8,705,2024-11-27,GlucoShield,24
6694,8,1215,2024-11-29,GlucoShield,23
6695,8,1873,2024-11-07,GlucoShield,21
6696,8,261,2024-11-05,GlucoShield,30
6697,8,1121,2024-11-04,GlucoShield,20
6698,8,1735,2024-11-18,GlucoShield,24
6699,8,210,2024-11-29,GlucoShield,36
6700,8,1024,2024-11-11,GlucoShield,25
6701,8,1679,2024-11-12,GlucoShield,28
6702,8,1736,2024-11-27,GlucoShield,24
6703,8,1071,2024-11-22,GlucoShield,19
6704,8,41,2024-11-07,GlucoShield,29
6705,8,214,2024-11-08,GlucoShield,14
6706,8,1133,2024-11-11,GlucoShield,36
6707,8,261,2024-11-05,GlucoShield,25
6708,8,290,2024-11-25,GlucoShield,22
6709,8,1515,2024-11-13,GlucoShield,28
6710,8,1454,2024-11-19,GlucoShield,37
6711,8,1652,2024-11-04,GlucoShield,37
6712,8,1179,2024-12-03,GlucoShield,32
6713,8,864,2024-12-20,GlucoShield,15
6714,8,1492,2024-12-23,GlucoShield,19
6715,8,261,2024-12-23,GlucoShield,24
6716,8,399,2024-12-09,GlucoShield,32
6717,8,1120,2024-12-24,GlucoShield,30
6718,8,1048,2024-12-25,GlucoShield,25
6719,8,552,2024-12-03,GlucoShield,28
6720,8,864,2024-12-05,GlucoShield,18
6721,8,52,2024-12-20,GlucoShield,24
6722,8,52,2024-12-12,GlucoShield,38
6723,8,206,2024-12-17,GlucoShield,29
6724,8,1128,2024-12-26,GlucoShield,29
6725,8,1679,2024-12-26,GlucoShield,27
6726,8,533,2024-12-03,GlucoShield,29
6727,8,52,2024-12-27,GlucoShield,36
6728,8,1361,2024-12-23,GlucoShield,41
6729,8,1660,2024-12-16,GlucoShield,31
6730,8,280,2024-12-18,GlucoShield,26
6731,8,815,2024-12-12,GlucoShield,30
6732,8,310,2024-12-18,GlucoShield,41
6733,8,214,2024-12-10,GlucoShield,27
6734,8,1205,2024-12-10,GlucoShield,16
6735,8,1933,2024-12-04,GlucoShield,29
6736,8,1289,2024-12-31,GlucoShield,21
6737,8,1966,2024-12-30,GlucoShield,17
6738,8,936,2024-12-02,CardioMax,24
6739,8,1735,2024-12-13,GlucoShield,25
6740,8,418,2024-12-30,GlucoShield,21
6741,8,232,2024-12-17,GlucoShield,20
6742,8,1351,2024-12-26,GlucoShield,20
6743,8,785,2024-12-06,GlucoShield,28
6744,8,697,2024-12-02,GlucoShield,23
6745,8,1287,2024-12-19,GlucoShield,22
6746,8,710,2024-12-25,GlucoShield,23
6747,8,1125,2024-12-09,GlucoShield,27
6748,8,642,2024-12-18,GlucoShield,45
6749,9,351,2023-07-11,GlucoShield,20
6750,9,246,2023-07-12,GlucoShield,13
6751,9,1878,2023-07-17,GlucoShield,18
6752,9,1128,2023-07-04,GlucoShield,28
6753,9,203,2023-07-07,GlucoShield,26
6754,9,453,2023-07-31,GlucoShield,18
6755,9,1394,2023-07-05,GlucoShield,22
6756,9,43,2023-07-20,GlucoShield,16
6757,9,1394,2023-07-20,CardioMax,21
6758,9,1838,2023-07-31,GlucoShield,28
6759,9,108,2023-07-04,GlucoShield,24
6760,9,373,2023-07-17,GlucoShield,33
6761,9,9,2023-07-11,GlucoShield,17
6762,9,222,2023-07-13,CardioMax,29
6763,9,1165,2023-07-06,GlucoShield,22
6764,9,69,2023-07-18,GlucoShield,14
6765,9,906,2023-07-20,CardioMax,18
6766,9,1049,2023-07-21,GlucoShield,23
6767,9,1820,2023-07-06,GlucoShield,15
6768,9,1001,2023-07-18,GlucoShield,10
6769,9,286,2023-07-24,GlucoShield,29
6770,9,596,2023-07-24,GlucoShield,10
6771,9,1287,2023-07-18,GlucoShield,24
6772,9,222,2023-07-21,GlucoShield,21
6773,9,467,2023-07-27,GlucoShield,26
6774,9,1987,2023-07-20,GlucoShield,41
6775,9,11,2023-07-17,CardioMax,21
6776,9,297,2023-07-17,GlucoShield,15
6777,9,1652,2023-07-05,GlucoShield,26
6778,9,210,2023-07-19,GlucoShield,25
6779,9,52,2023-07-18,GlucoShield,18
6780,9,246,2023-07-31,GlucoShield,27
6781,9,1333,2023-07-14,GlucoShield,18
6782,9,1987,2023-07-28,GlucoShield,25
6783,9,1139,2023-07-07,GlucoShield,35
6784,9,261,2023-07-13,CardioMax,21
6785,9,370,2023-07-26,CardioMax,35
6786,9,1090,2023-07-28,GlucoShield,13
6787,9,1375,2023-07-04,GlucoShield,22
6788,9,1261,2023-07-03,GlucoShield,25
6789,9,1125,2023-07-21,GlucoShield,35
6790,9,1967,2023-07-26,GlucoShield,24
6791,9,415,2023-07-13,GlucoShield,19
6792,9,351,2023-07-28,GlucoShield,20
6793,9,1665,2023-07-18,GlucoShield,17
6794,9,1402,2023-08-11,GlucoShield,31
6795,9,108,2023-08-04,GlucoShield,30
6796,9,1139,2023-08-18,GlucoShield,17
6797,9,1515,2023-08-28,CardioMax,29
6798,9,467,2023-08-14,GlucoShield,31
6799,9,402,2023-08-29,GlucoShield,28
6800,9,596,2023-08-14,GlucoShield,23
6801,9,1350,2023-08-18,GlucoShield,15
6802,9,518,2023-08-02,GlucoShield,22
6803,9,1048,2023-08-18,GlucoShield,10
6804,9,269,2023-08-29,GlucoShield,18
6805,9,983,2023-08-31,GlucoShield,13
6806,9,1171,2023-08-09,GlucoShield,13
6807,9,163,2023-08-14,GlucoShield,18
6808,9,1589,2023-08-25,GlucoShield,10
6809,9,1880,2023-08-25,GlucoShield,10
6810,9,402,2023-08-17,GlucoShield,21
6811,9,1487,2023-08-11,GlucoShield,18
6812,9,667,2023-08-14,GlucoShield,35
6813,9,1289,2023-08-15,GlucoShield,19
6814,9,661,2023-08-23,GlucoShield,22
6815,9,1675,2023-08-22,GlucoShield,11
6816,9,731,2023-08-03,GlucoShield,25
6817,9,1656,2023-08-02,GlucoShield,21
6818,9,1500,2023-08-16,GlucoShield,30
6819,9,402,2023-08-23,GlucoShield,20
6820,9,302,2023-08-08,GlucoShield,18
6821,9,1519,2023-08-15,GlucoShield,37
6822,9,827,2023-08-14,GlucoShield,17
6823,9,1901,2023-08-22,GlucoShield,33
6824,9,1898,2023-08-14,GlucoShield,23
6825,9,1333,2023-08-23,GlucoShield,39
6826,9,1048,2023-08-30,GlucoShield,20
6827,9,402,2023-08-02,GlucoShield,31
6828,9,1715,2023-08-21,GlucoShield,18
6829,9,194,2023-08-07,GlucoShield,22
6830,9,785,2023-08-10,GlucoShield,22
6831,9,697,2023-08-31,GlucoShield,38
6832,9,1919,2023-08-17,GlucoShield,39
6833,9,232,2023-08-04,GlucoShield,20
6834,9,1720,2023-08-22,GlucoShield,10
6835,9,974,2023-08-29,GlucoShield,19
6836,9,81,2023-08-16,CardioMax,29
6837,9,1402,2023-08-03,GlucoShield,22
6838,9,210,2023-08-08,GlucoShield,25
6839,9,469,2023-08-10,CardioMax,22
6840,9,555,2023-09-13,GlucoShield,17
6841,9,210,2023-09-05,GlucoShield,30
6842,9,1018,2023-09-01,GlucoShield,25
6843,9,1071,2023-09-19,CardioMax,22
6844,9,1125,2023-09-19,GlucoShield,22
6845,9,1261,2023-09-15,GlucoShield,23
6846,9,149,2023-09-05,GlucoShield,30
6847,9,1171,2023-09-14,CardioMax,32
6848,9,1848,2023-09-11,GlucoShield,23
6849,9,970,2023-09-06,GlucoShield,23
6850,9,214,2023-09-19,GlucoShield,12
6851,9,194,2023-09-08,GlucoShield,30
6852,9,570,2023-09-22,CardioMax,25
6853,9,1477,2023-09-22,GlucoShield,28
6854,9,533,2023-09-08,GlucoShield,25
6855,9,1589,2023-09-06,GlucoShield,25
6856,9,1605,2023-09-12,GlucoShield,28
6857,9,974,2023-09-15,GlucoShield,29
6858,9,642,2023-09-06,GlucoShield,24
6859,9,1145,2023-09-26,GlucoShield,31
6860,9,1586,2023-09-26,GlucoShield,35
6861,9,150,2023-09-21,GlucoShield,22
6862,9,1918,2023-09-06,GlucoShield,29
6863,9,1205,2023-09-05,GlucoShield,26
6864,9,848,2023-09-28,GlucoShield,30
6865,9,1049,2023-09-12,GlucoShield,26
6866,9,815,2023-09-07,GlucoShield,30
6867,9,867,2023-09-06,GlucoShield,35
6868,9,1140,2023-09-26,GlucoShield,27
6869,9,149,2023-09-20,GlucoShield,22
6870,9,355,2023-09-11,GlucoShield,27
6871,9,466,2023-09-11,GlucoShield,28
6872,9,1081,2023-10-10,GlucoShield,30
6873,9,1309,2023-10-06,GlucoShield,22
6874,9,451,2023-10-13,GlucoShield,19
6875,9,1215,2023-10-20,CardioMax,17
6876,9,69,2023-10-16,GlucoShield,17
6877,9,656,2023-10-27,GlucoShield,23
6878,9,1287,2023-10-13,GlucoShield,20
6879,9,290,2023-10-03,GlucoShield,32
6880,9,453,2023-10-24,GlucoShield,25
6881,9,1708,2023-10-05,CardioMax,25
6882,9,1287,2023-10-23,GlucoShield,15
6883,9,1044,2023-10-23,GlucoShield,17
6884,9,419,2023-10-18,GlucoShield,28
6885,9,718,2023-10-24,GlucoShield,26
6886,9,1125,2023-10-09,GlucoShield,20
6887,9,302,2023-10-04,GlucoShield,16
6888,9,1017,2023-10-10,CardioMax,26
6889,9,864,2023-10-02,GlucoShield,30
6890,9,1012,2023-10-23,GlucoShield,30
6891,9,214,2023-10-25,GlucoShield,24
6892,9,214,2023-10-20,GlucoShield,21
6893,9,1932,2023-10-06,GlucoShield,17
6894,9,1954,2023-10-05,GlucoShield,32
6895,9,906,2023-10-23,GlucoShield,28
6896,9,1546,2023-10-12,CardioMax,30
6897,9,1215,2023-10-23,CardioMax,22
6898,9,232,2023-10-25,GlucoShield,18
6899,9,639,2023-10-04,GlucoShield,26
6900,9,670,2023-10-06,GlucoShield,27
6901,9,1140,2023-10-25,GlucoShield,32
6902,9,1129,2023-10-18,GlucoShield,30
6903,9,1853,2023-10-17,GlucoShield,20
6904,9,1546,2023-10-12,GlucoShield,39
6905,9,1665,2023-10-16,GlucoShield,33
6906,9,1720,2023-10-25,GlucoShield,22
6907,9,1562,2023-10-18,GlucoShield,11
6908,9,710,2023-10-24,GlucoShield,25
6909,9,442,2023-10-20,CardioMax,27
6910,9,1125,2023-10-11,GlucoShield,28
6911,9,1322,2023-10-02,GlucoShield,17
6912,9,815,2023-10-06,GlucoShield,18
6913,9,1656,2023-10-24,GlucoShield,27
6914,9,1926,2023-10-10,GlucoShield,29
6915,9,1123,2023-10-11,GlucoShield,20
6916,9,974,2023-10-24,GlucoShield,23
6917,9,1652,2023-10-09,GlucoShield,21
6918,9,41,2023-10-06,GlucoShield,28
6919,9,263,2023-10-17,GlucoShield,34
6920,9,1161,2023-11-28,GlucoShield,36
6921,9,419,2023-11-07,GlucoShield,42
6922,9,1656,2023-11-13,GlucoShield,28
6923,9,1108,2023-11-09,GlucoShield,30
6924,9,1413,2023-11-21,GlucoShield,19
6925,9,1287,2023-11-16,GlucoShield,28
6926,9,731,2023-11-07,GlucoShield,22
6927,9,1487,2023-11-06,GlucoShield,42
6928,9,1652,2023-11-30,GlucoShield,40
6929,9,1439,2023-11-15,CardioMax,33
6930,9,1519,2023-11-21,CardioMax,34
6931,9,747,2023-11-08,GlucoShield,10
6932,9,1898,2023-11-16,GlucoShield,38
6933,9,906,2023-11-30,GlucoShield,25
6934,9,1735,2023-11-30,GlucoShield,20
6935,9,1665,2023-11-30,GlucoShield,24
6936,9,261,2023-11-28,GlucoShield,28
6937,9,1932,2023-11-02,GlucoShield,17
6938,9,1992,2023-11-14,GlucoShield,11
6939,9,1151,2023-11-14,GlucoShield,14
6940,9,1532,2023-11-16,GlucoShield,20
6941,9,1878,2023-11-22,GlucoShield,14
6942,9,40,2023-11-27,GlucoShield,25
6943,9,1873,2023-11-09,GlucoShield,18
6944,9,1172,2023-11-08,GlucoShield,23
6945,9,1612,2023-11-29,GlucoShield,20
6946,9,1091,2023-11-23,GlucoShield,11
6947,9,1085,2023-11-20,GlucoShield,11
6948,9,1735,2023-11-06,GlucoShield,27
6949,9,1050,2023-11-30,GlucoShield,17
6950,9,1001,2023-11-17,CardioMax,30
6951,9,1161,2023-11-14,GlucoShield,24
6952,9,1072,2023-11-22,GlucoShield,23
6953,9,962,2023-11-07,GlucoShield,34
6954,9,364,2023-11-10,GlucoShield,42
6955,9,848,2023-11-27,GlucoShield,28
6956,9,570,2023-11-27,GlucoShield,35
6957,9,851,2023-11-29,CardioMax,23
6958,9,1140,2023-11-07,GlucoShield,22
6959,9,1161,2023-11-28,GlucoShield,33
6960,9,479,2023-11-16,GlucoShield,21
6961,9,194,2023-11-07,GlucoShield,14
6962,9,1439,2023-11-23,GlucoShield,25
6963,9,1085,2023-11-08,GlucoShield,22
6964,9,960,2023-11-17,GlucoShield,20
6965,9,195,2023-12-01,GlucoShield,21
6966,9,559,2023-12-28,CardioMax,20
6967,9,697,2023-12-04,GlucoShield,26
6968,9,479,2023-12-12,GlucoShield,39
6969,9,1439,2023-12-27,GlucoShield,20
6970,9,1938,2023-12-07,GlucoShield,19
6971,9,415,2023-12-21,GlucoShield,44
6972,9,1532,2023-12-15,GlucoShield,18
6973,9,69,2023-12-19,GlucoShield,26
6974,9,232,2023-12-11,GlucoShield,32
6975,9,1071,2023-12-21,GlucoShield,30
6976,9,1992,2023-12-01,GlucoShield,25
6977,9,1901,2023-12-19,GlucoShield,36
6978,9,222,2023-12-29,GlucoShield,20
6979,9,479,2023-12-06,GlucoShield,35
6980,9,1900,2023-12-07,GlucoShield,20
6981,9,290,2023-12-11,GlucoShield,14
6982,9,1439,2023-12-08,GlucoShield,22
6983,9,9,2023-12-14,GlucoShield,10
6984,9,1179,2023-12-26,GlucoShield,21
6985,9,1024,2023-12-15,GlucoShield,19
6986,9,997,2023-12-27,CardioMax,10
6987,9,1612,2023-12-18,GlucoShield,16
6988,9,192,2023-12-04,GlucoShield,10
6989,9,803,2023-12-19,GlucoShield,14
6990,9,962,2023-12-22,GlucoShield,22
6991,9,261,2023-12-27,GlucoShield,27
6992,9,194,2023-12-01,GlucoShield,21
6993,9,364,2023-12-14,CardioMax,15
6994,9,479,2023-12-05,GlucoShield,19
6995,9,1932,2023-12-14,GlucoShield,10
6996,9,1012,2023-12-04,GlucoShield,15
6997,9,1054,2023-12-15,GlucoShield,18
6998,9,1355,2023-12-28,GlucoShield,20
6999,9,1304,2023-12-12,GlucoShield,24
7000,9,1048,2023-12-11,GlucoShield,31
7001,9,718,2023-12-15,GlucoShield,21
7002,9,710,2023-12-07,GlucoShield,14
7003,9,108,2023-12-05,CardioMax,26
7004,9,1736,2023-12-19,GlucoShield,20
7005,9,1503,2023-12-12,GlucoShield,21
7006,9,1171,2023-12-15,GlucoShield,18
7007,9,848,2023-12-06,GlucoShield,26
7008,9,1129,2023-12-22,CardioMax,23
7009,9,1018,2023-12-21,GlucoShield,22
7010,9,555,2023-12-15,GlucoShield,24
7011,9,642,2023-12-20,GlucoShield,18
7012,9,1704,2023-12-18,GlucoShield,20
7013,9,1184,2023-12-14,GlucoShield,17
7014,9,959,2024-01-17,GlucoShield,22
7015,9,1708,2024-01-17,GlucoShield,35
7016,9,280,2024-01-31,GlucoShield,19
7017,9,533,2024-01-05,GlucoShield,20
7018,9,1021,2024-01-02,GlucoShield,39
7019,9,149,2024-01-24,GlucoShield,11
7020,9,206,2024-01-11,GlucoShield,25
7021,9,848,2024-01-04,GlucoShield,23
7022,9,1900,2024-01-30,GlucoShield,23
7023,9,1838,2024-01-24,GlucoShield,23
7024,9,986,2024-01-24,GlucoShield,24
7025,9,286,2024-01-17,GlucoShield,21
7026,9,364,2024-01-29,GlucoShield,28
7027,9,803,2024-01-22,GlucoShield,30
7028,9,419,2024-01-17,GlucoShield,26
7029,9,194,2024-01-22,CardioMax,27
7030,9,1287,2024-01-04,GlucoShield,17
7031,9,1129,2024-01-12,GlucoShield,16
7032,9,635,2024-01-04,GlucoShield,24
7033,9,1519,2024-01-18,GlucoShield,30
7034,9,1515,2024-01-09,GlucoShield,30
7035,9,1022,2024-01-12,GlucoShield,24
7036,9,206,2024-01-16,GlucoShield,26
7037,9,1849,2024-01-12,GlucoShield,17
7038,9,1268,2024-01-09,GlucoShield,23
7039,9,508,2024-01-19,GlucoShield,18
7040,9,1163,2024-01-09,GlucoShield,23
7041,9,860,2024-01-08,GlucoShield,16
7042,9,1184,2024-01-31,GlucoShield,10
7043,9,1001,2024-01-11,GlucoShield,28
7044,9,1018,2024-01-10,GlucoShield,28
7045,9,1416,2024-01-03,GlucoShield,32
7046,9,1165,2024-01-09,GlucoShield,27
7047,9,192,2024-01-23,GlucoShield,20
7048,9,150,2024-01-30,GlucoShield,14
7049,9,656,2024-01-08,GlucoShield,17
7050,9,909,2024-01-17,GlucoShield,23
7051,9,559,2024-01-08,GlucoShield,29
7052,9,1206,2024-01-10,GlucoShield,31
7053,9,402,2024-01-22,GlucoShield,27
7054,9,1351,2024-01-09,GlucoShield,24
7055,9,1515,2024-01-17,GlucoShield,29
7056,9,261,2024-01-02,GlucoShield,26
7057,9,1206,2024-01-01,GlucoShield,39
7058,9,1926,2024-01-25,GlucoShield,26
7059,9,399,2024-01-04,GlucoShield,24
7060,9,1838,2024-01-10,GlucoShield,15
7061,9,1151,2024-01-17,GlucoShield,26
7062,9,1808,2024-02-06,GlucoShield,30
7063,9,194,2024-02-13,CardioMax,30
7064,9,297,2024-02-28,GlucoShield,13
7065,9,700,2024-02-23,GlucoShield,29
7066,9,1851,2024-02-07,GlucoShield,24
7067,9,1122,2024-02-16,GlucoShield,18
7068,9,785,2024-02-06,GlucoShield,23
7069,9,860,2024-02-23,GlucoShield,12
7070,9,1646,2024-02-29,GlucoShield,20
7071,9,43,2024-02-22,GlucoShield,15
7072,9,26,2024-02-02,GlucoShield,26
7073,9,81,2024-02-09,GlucoShield,28
7074,9,997,2024-02-06,GlucoShield,28
7075,9,1129,2024-02-13,CardioMax,15
7076,9,1171,2024-02-13,GlucoShield,21
7077,9,1413,2024-02-14,GlucoShield,24
7078,9,399,2024-02-06,CardioMax,15
7079,9,541,2024-02-22,GlucoShield,31
7080,9,483,2024-02-08,GlucoShield,21
7081,9,290,2024-02-26,CardioMax,19
7082,9,483,2024-02-20,GlucoShield,29
7083,9,1165,2024-02-16,GlucoShield,27
7084,9,756,2024-02-09,GlucoShield,26
7085,9,1503,2024-02-21,GlucoShield,29
7086,9,1090,2024-02-05,GlucoShield,10
7087,9,419,2024-02-02,CardioMax,40
7088,9,997,2024-02-15,GlucoShield,21
7089,9,1140,2024-02-01,GlucoShield,22
7090,9,1679,2024-02-21,GlucoShield,25
7091,9,1632,2024-02-08,CardioMax,26
7092,9,906,2024-02-19,GlucoShield,20
7093,9,1205,2024-02-14,GlucoShield,33
7094,9,639,2024-02-13,GlucoShield,21
7095,9,1179,2024-02-01,GlucoShield,38
7096,9,1848,2024-02-09,GlucoShield,21
7097,9,1171,2024-02-12,GlucoShield,10
7098,9,656,2024-02-14,GlucoShield,21
7099,9,1202,2024-02-29,GlucoShield,15
7100,9,1808,2024-02-08,GlucoShield,18
7101,9,269,2024-02-06,GlucoShield,10
7102,9,1017,2024-02-09,GlucoShield,34
7103,9,700,2024-02-06,GlucoShield,32
7104,9,479,2024-02-05,GlucoShield,14
